date,dissent_t,stmt_words_change_t,stmt_novelty_t,stmt_sentiment_change_abs_t,lm_total_hedge_pct_t,stmt_new_bigram_pct_t,stmt_length_zscore_t,pre_fomc_drift_t,pre_fomc_drift_abs_t,stmt_fk_grade_t,stmt_sentiment_std_t,move_t1_t
2021-06-16,0,-2.0,0.0210529565811157,0.0885464746285886,0.0135746606334841,0.0756302521008403,-1.787638714593372,-0.0044705956811404,0.0044705956811404,14.803477836121626,0.5251941917494094,52.91999816894531
2021-07-28,0,12.0,0.0212432146072387,0.0916554069365649,0.013215859030837,0.1092896174863388,1.492916135143712,0.0018615479488633,0.0018615479488633,15.049379065641634,0.38649093488698,70.06999969482422
2021-09-22,0,19.0,0.0232418179512023,0.0425625792278427,0.0169133192389006,0.0974358974358974,4.913538149119954,0.0004695386868749,0.0004695386868749,14.846707343412527,0.4354423592151296,59.20000076293945
2021-11-03,0,113.0,0.0479539036750793,0.1684338831461019,0.0102389078498293,0.2538975501113585,9.365404670668289,0.0025076137087849,0.0025076137087849,15.563627503236123,0.533557887221338,71.04000091552734
2021-12-15,0,-98.0,0.0293347239494323,0.2334039089897821,0.0143442622950819,0.1311053984575835,-0.0113502901612654,0.0029931180681318,0.0029931180681318,14.91224745965332,0.6581691409241451,78.9800033569336
2022-01-26,0,-96.0,0.0448020696640014,0.0538786644946449,0.0178571428571428,0.0895061728395061,-1.8398842826841364,-0.0002437538098601,0.0002437538098601,14.052965367965369,0.6729204918491851,84.56999969482422
2022-03-16,1,-112.0,0.3399893045425415,0.1853727624002916,0.0214285714285714,0.3647540983606557,-2.572623961683841,-0.0114471823593816,0.0114471823593816,14.938029197080294,0.7526241034971417,101.02999877929688
2022-05-04,0,48.0,0.1210418343544006,0.1431900277733803,0.0213414634146341,0.2387543252595155,-0.828308633204254,-0.0090664834972484,0.0090664834972484,14.21692951713396,0.6478057063743804,126.45999908447266
2022-06-15,1,-32.0,0.0411736369132995,0.1457822470349214,0.0304054054054054,0.112781954887218,-0.8452100018513454,-0.026195332198025,0.026195332198025,14.442630662020909,0.6678136370196024,144.08999633789062
2022-07-27,0,-19.0,0.1083375215530395,0.0692305263582166,0.0252707581227436,0.0806451612903225,-0.9488981023775166,0.0062835656411422,0.0062835656411422,14.464925373134331,0.6317766014631915,128.5500030517578
2022-09-21,0,-1.0,0.0071359872817993,0.0943015822424338,0.0253623188405797,0.036144578313253,-0.8236354084430744,-0.0056091534984841,0.0056091534984841,14.36921933085502,0.6073499603419068,134.66000366210938
2022-11-02,0,61.0,0.0345076322555542,0.0385626876917787,0.0207715133531157,0.1363636363636363,1.7586240150111745,-0.0092762436074696,0.0092762436074696,15.23121212121212,0.5772023403237851,148.4199981689453
2022-12-14,0,2.0,0.0066161155700683,0.0059903897965948,0.0206489675516224,0.0140350877192982,1.4899293236910365,0.001089324726455,0.001089324726455,15.15969696969697,0.5809585355915219,135.0800018310547
2023-02-01,0,-42.0,0.0615210533142089,0.2134642265426615,0.0269360269360269,0.092,-0.2885797772987171,-0.0002726281369121,0.0002726281369121,14.999122590212558,0.4617101142936213,99.54000091552734
2023-03-22,0,32.0,0.1082884073257446,0.0483415964716936,0.0273556231003039,0.2230215827338129,0.5410973380511324,0.0009571341402057,0.0009571341402057,14.32402476780186,0.442698725733066,162.30999755859375
2023-05-03,0,-34.0,0.0537385940551757,0.0969096172210651,0.0271186440677966,0.08,-1.5653036742514566,0.0077335708687714,0.0077335708687714,14.237766003460212,0.3960546153715391,137.5500030517578
2023-06-14,0,10.0,0.0220743417739868,0.0115874053444713,0.0327868852459016,0.1149425287356321,-0.4478110755198991,-0.0060698213670757,0.0060698213670757,14.469362458193984,0.4340307637528902,118.8000030517578
2023-07-26,0,-6.0,0.0165910124778747,0.0193995942245238,0.0334448160535117,0.0239043824701195,-0.4804665994788548,-0.0034884567575199,0.0034884567575199,14.4137779209622,0.4388756955666992,113.0199966430664
2023-09-20,0,2.0,0.0089105367660522,0.0731661772588268,0.0332225913621262,0.0314960629921259,-0.3939192985791676,-0.0059940239402105,0.0059940239402105,14.38668728668942,0.5089596184274578,101.30999755859376
2023-11-01,0,6.0,0.0143950581550598,0.0056864531361497,0.0325732899022801,0.065891472868217,1.681345614953415,-0.0027976164900548,0.0027976164900548,14.54829222408027,0.4980505518677908,126.86000061035156
2023-12-13,0,11.0,0.0103121995925903,0.1134509187540969,0.0314465408805031,0.0561797752808988,4.107919181288746,-0.0026800213516204,0.0026800213516204,14.424314516129034,0.5128803854550137,118.62000274658205
2024-01-31,0,-24.0,0.0871217250823974,0.1627591128261493,0.0340136054421768,0.2570281124497992,-1.4345731072343435,0.0032170109568342,0.0032170109568342,13.990365853658538,0.5187576563620767,104.26000213623048
2024-03-20,0,-6.0,0.0051771998405456,0.0277696294443948,0.0347222222222222,0.0081967213114754,-1.6723558812490802,-0.0012757815891578,0.0012757815891578,13.864191662430098,0.4677827161882819,99.98999786376952
2024-05-01,0,80.0,0.0335960984230041,0.0849767102969482,0.0271739130434782,0.2466666666666666,4.934557863045564,0.0013088055383886,0.0013088055383886,13.945046698345076,0.5151108236569102,107.45999908447266
2024-06-12,0,-65.0,0.0156538486480712,0.1216089944154315,0.033003300330033,0.0079051383399209,-0.3847547969505189,-0.0066851824254633,0.0066851824254633,13.520000000000003,0.5175621205899427,97.2699966430664
2024-07-31,0,6.0,0.0057835578918457,0.0322062234704693,0.0388349514563106,0.0784313725490196,-0.1148124606170236,0.0064616041649783,0.0064616041649783,13.52304318936877,0.5090809434076299,100.41999816894533
2024-09-18,1,-17.0,0.024510383605957,0.0872912100731179,0.047945205479452,0.1464435146443514,-0.7116761778869649,-0.0004062013460496,0.0004062013460496,14.448421052631584,0.5977668268579962,101.58000183105467
2024-11-07,0,-12.0,0.0210431814193725,0.045603388777146,0.0464285714285714,0.0655021834061135,-1.1153979464646682,-0.0034183198076934,0.0034183198076934,14.311217712177122,0.4463220346154752,117.63999938964844
2024-12-18,1,5.0,0.004122257232666,0.0011960308139141,0.0456140350877193,0.0259740259740259,-0.8607068760795468,-0.0041143563749945,0.0041143563749945,14.366086956521738,0.4470232075920515,90.41999816894533
2025-01-29,0,-19.0,0.0236159563064575,0.0049453538197737,0.0488721804511278,0.0821917808219178,-2.0138553338344107,0.0067475670553974,0.0067475670553974,14.094285714285714,0.4194738481496763,92.83000183105467
2025-03-19,1,33.0,0.0826913118362426,0.0621406999583809,0.0334448160535117,0.1652892561983471,1.6596625166562204,-0.001128827550374,0.001128827550374,13.994556701030929,0.4760194617716895,96.68000030517578
2025-05-07,0,-26.0,0.0845465660095214,0.0437750060350085,0.0402930402930402,0.1038961038961039,-0.6971988066129698,-0.0044818002190575,0.0044818002190575,14.348646616541355,0.5383334035355478,106.18000030517578
2025-06-18,0,-18.0,0.0178194046020507,0.1104332114784763,0.0392156862745098,0.0327102803738317,-1.7786842591750167,-0.0033798088784976,0.0033798088784976,14.165322580645164,0.4474219792130227,97.18000030517578
2025-07-30,2,0.0,0.0030491948127746,0.064425227447198,0.0392156862745098,0.070754716981132,-0.976084708803713,0.0042176359442035,0.0042176359442035,14.070161290322584,0.4423610847182671,85.06999969482422
2025-09-17,1,15.0,0.0285567045211792,0.1223678324514856,0.0444444444444444,0.15625,-0.0240284665666106,0.0005505850104677,0.0005505850104677,13.650454545454547,0.546440727367095,77.08999633789062
2025-10-29,2,13.0,0.0409129858016967,0.0172298662364483,0.0424028268551236,0.1848739495798319,2.0562878648666465,0.0004131377873263,0.0004131377873263,14.01546762589928,0.5663903593426175,67.30000305175781
2025-12-10,3,22.0,0.0385518074035644,0.0020854039230271,0.0393442622950819,0.1374045801526717,2.907407407407407,-0.0061136775113391,0.0061136775113391,13.979194324194328,0.5629284005068481,75.37999725341797
