date,is_pressconf,Vol_narrow,Vol_ext,Vol_norm,sigma_b1,sigma_b2,sigma_b3,sigma_b4,DeltaPrice_daily
2020-07-29,True,0.00011333896934972055,9.628384128191438e-05,1.6227261822277332,9.272412997395417e-05,0.00012952629957498294,9.304323509317496e-05,0.00012914127655633376,0.109375
2020-09-16,True,0.0001985888349055025,0.0001557434463034325,1.9539765512567266,0.00010756381147243147,0.00025930524063232774,0.00012723913025953503,0.0001383686879207071,-0.125
2020-11-05,True,7.577528141211502e-05,9.780397908204208e-05,0.9309597622081407,6.239948217679076e-05,7.206411597864849e-05,5.33983402203105e-05,5.87306575513324e-05,-0.046875
2020-12-16,True,0.0002133834765697294,0.0001440788320040318,2.1240016181938586,0.000111833090001698,0.00016398396756368418,0.0001439633903425591,0.00014182284020039632,-0.03125
2021-01-27,True,0.00012050218440246036,9.629718858745788e-05,1.2999755030724365,6.994126505106798e-05,0.00014781257841899983,9.413179083411241e-05,8.62673760703393e-05,0.109375
2021-03-17,True,0.0003775887736246541,0.0002849161107741489,3.3052277760005055,0.00014750908749333543,0.0005103830372217387,0.0002322448096795777,0.0004067235645916635,-0.046875
2021-04-28,True,0.00020263577351696223,0.00017757673903961684,2.6108999251031664,5.299681175855536e-05,0.000251077635650313,0.00011551210992626712,0.0003340208153341361,0.078125
2021-06-16,True,0.0005732540177687309,0.00035873067887436794,7.066965510753137,8.332136711297072e-05,0.0001649400208468385,0.00013230232237679496,0.0005908275272680017,-0.984375
2021-07-28,True,0.00040035034227680336,0.00024862974400736716,4.097943969753352,7.710123831822615e-05,0.00029970104421556045,0.0001733290584372087,0.00033670910958321287,0.015625
2021-09-22,True,0.00027827744997491915,0.00021752467522410457,3.082524651556436,0.00012041474841894352,0.0003553832797950899,0.00021791948695389223,0.00033126831020383285,-0.0625
2021-11-03,True,0.0003376150051639775,0.00023290108514181668,3.592548283881047,9.476833384855412e-05,0.00047957938609439734,0.00022135149867824096,0.00022178263830335382,-0.25
2021-12-15,True,0.00046188715090535377,0.000303789098648639,3.803127497328948,0.0001296660568519934,0.00037111387739357767,0.00020167999851911073,0.0003286244459857163,-0.09375
2022-01-26,True,0.00028391037197262947,0.0002915835436408875,2.2176019212608105,0.00011303059631629217,0.00026686540678714474,0.00015906235276346066,0.00032202533199653793,-0.765625
2022-03-16,True,0.0005076078710993396,0.00035602054105535,3.620650644201568,0.00035561390540501356,0.0005518128631893452,0.00026370077119514687,0.00022759357254389,-0.46875
2022-05-04,True,0.0005140858442551803,0.0005215401190240946,3.5657687897709986,0.00021143315557132483,0.0005312416493896679,0.0002866964232021563,0.0008278024981861582,0.6875
2022-06-15,True,0.0006212479539537751,0.0007307883806041086,8.636024638886616,0.0002826386526808487,0.000819200466232413,0.00041356348428554443,0.0017357418835752378,1.125
2022-07-27,True,0.00027349543875146903,0.00038267895290611655,3.189070902713767,0.00013581056096137304,0.0003805673888704088,0.00012963990074811802,0.0011212005834246059,0.46875
2022-09-21,True,0.0007234181936244917,0.000479517795184535,4.413088129952713,0.0001812328606005082,0.0005711048303279487,0.0004298939021396274,0.0005313265995919489,-0.0625
2022-11-02,True,0.0006592222094092037,0.0005975213585036374,6.6186570849988255,0.00014112583318591927,0.0005861738091353878,0.0003816824975039394,0.001204782508145114,-0.421875
2022-12-14,True,0.00044026053824046754,0.0003847083176888917,3.2690432136053293,0.00019598519880791338,0.000398416205762451,0.0004839088545548494,0.0006591236060333893,0.046875
2023-02-01,True,0.0004089504149768311,0.00040835054248368593,4.006971794123146,0.00012913269344495484,0.00038201139593440643,0.0002343188081527773,0.00036526531782289206,0.78125
2023-03-22,True,0.0006944260355006143,0.0005689179803720589,3.3775285172700578,0.0002542877354676261,0.0006468080470387809,0.00040281468815855757,0.0008849805514044663,1.265625
2023-05-03,True,0.00041427205159248303,0.0003336977649827861,3.088219066125731,0.00016854222151689124,0.0005081886853667574,0.0002589717226666415,0.00040703357559513753,0.890625
2023-06-14,True,0.0008961942161351492,0.0005135584910619608,5.266329398640913,0.00017855218086481163,0.00043422194543714864,0.0002518653830575999,0.0003587869453286693,0.15625
2023-07-26,True,0.0002445734329445106,0.000273478195584233,2.755444063246145,0.00010968464353819488,0.00022946686978464497,0.0002176656885557654,0.000592697320069232,0.1875
2023-09-20,True,0.0005398995707427227,0.0003308278843995194,3.7231373362462947,0.00011829889284641593,0.0004235126206065906,0.00030076781984560516,0.0003475343706433996,-0.390625
2023-11-01,True,0.0005789526408711526,0.00036400803568298193,4.797342704180603,0.00020247044529352623,0.0005467220028605238,0.0002127524638148248,0.00041118836510224503,1.390625
2023-12-13,True,0.0009870885646360039,0.000546896112020764,6.540129220362386,0.000246339169767218,0.0004119199443925116,0.00022857583700876334,0.0003407337098188977,1.453125
2024-01-31,True,0.00032256912109143016,0.00036070123571528616,3.4227315295210916,0.00012048846183722753,0.0003114734865699439,0.00022878086101423036,0.000492499621164466,0.71875
2024-03-20,True,0.00036716139607772494,0.00028719826117631176,3.320424423066327,0.0001034383363502352,0.00041885550623507105,0.00020370420929746524,0.00039043247009824117,0.3125
2024-05-01,True,0.0003533032856318669,0.0003251966451937371,3.9037503223000587,0.00012729249611739853,0.0004626690787385793,0.0002357154148180619,0.0006909441342385122,0.421875
2024-06-12,True,0.0004208669481114772,0.0002759388084708907,3.088514524340674,0.00020398130318172611,0.00040439228817212164,0.00012230074220091454,0.0003492462980519358,0.734375
2024-07-31,True,0.00033968163783332797,0.00025665156694792973,2.0325534861527768,0.00016148669983378052,0.0003240015376812667,0.00013521454626127676,0.0002466888996795445,0.609375
2024-09-18,True,0.000562469185718279,0.0003790317187615132,4.105378051273956,0.00010113466149402802,0.0005122644540430405,0.00028618872776225215,0.00037101326700860864,-0.46875
2024-11-07,True,0.00032817137846424707,0.00032215030194301567,2.9925344176760666,0.00015814581717167657,0.0003364245592659247,0.00014387914352372873,0.0007053142928191432,0.65625
2024-12-18,True,0.0006370934980455352,0.00036652641419948064,3.9082860687382843,0.0001269026992714826,0.0005536140494533652,0.00014910603389829937,0.0002518504005853335,-0.9375
2025-01-29,True,0.00042080473708885213,0.0002750414846479385,3.0226465925306263,0.00010590286817943793,0.00026488243438919424,0.00020704272285133307,0.00029597640184679134,-0.078125
2025-03-19,True,0.00036492835265256545,0.00023907512254687553,2.6516646088734985,0.00018397501181289302,0.00020237214443685246,0.00017244293283004015,0.00021302742840405295,0.421875
2025-05-07,True,0.00023859363865620287,0.00023634937412968286,1.7249425939064083,0.0001253577013389696,0.0003121174839837713,0.0001666988893520885,0.00023630199933254354,0.34375
2025-06-18,True,0.00029930402352269076,0.00021927340126703357,2.2744147904606766,0.00012904896685995106,0.000360170290027508,0.00011619831688935447,0.0002785297529249745,-0.015625
2025-07-30,True,0.00018616302143691736,0.000173173158662427,1.7776424444094892,0.0001124963159547756,0.00022543142379509958,0.00014173010042054562,0.00015712660861266114,-0.359375
2025-09-17,True,0.0005561276872779488,0.00035806574246634396,4.575695932116905,0.00016381263118423375,0.00037515197290551917,0.0001803437154283187,0.0005335135762024752,-0.40625
2025-10-29,True,0.0002513865109545584,0.0002838934558956408,3.251973663723513,0.00013151208229675543,0.0002784108098661601,0.0001310204503458075,0.0007399878365426312,-0.671875
2025-12-10,True,0.0003082027304974821,0.0002485503109479387,2.6846905857794496,7.727782128165922e-05,0.00025942307418164086,0.00022473127655391737,0.0004034126403870127,0.375
